# Fields: PRG CRC, Name, Genie Code (HEX), Pro Action Rocky Code (HEX), Address (HEX), Value (HEX), Compare Value (HEX), IsPrgOffset, Description
DF58FC5A;10-Yard Fight (USA, Europe);ZEEXIPIE;;;;;0;Your team runs faster
CB275051;Adventures of Bayou Billy, The (USA);EZNATKKZ;;;;;0;Always have X weapon (1 of 3)
CB275051;Adventures of Bayou Billy, The (USA);XTNEAGYE;;;;;0;Always have X weapon (2 of 3)
CB275051;Adventures of Bayou Billy, The (USA);PANAYGOG;;;;;0;Always have pistol (3 of 3)
CB275051;Adventures of Bayou Billy, The (USA);ZANAYGOG;;;;;0;Always have knife (3 of 3)
CB275051;Adventures of Bayou Billy, The (USA);LANAYGOG;;;;;0;Always have ugly stick (3 of 3)
CB275051;Adventures of Bayou Billy, The (USA);IANAYGOG;;;;;0;Always have whip (3 of 3)
CB275051;Adventures of Bayou Billy, The (USA);IEOVAYGA;;;;;0;Start a new game to view the ending (game A or B)
CB275051;Adventures of Bayou Billy, The (USA);AAETAGZA;;;;;0;Start with 1 life
CB275051;Adventures of Bayou Billy, The (USA);IAETAGZA;;;;;0;Start with 6 lives
CB275051;Adventures of Bayou Billy, The (USA);AAETAGZE;;;;;0;Start with 9 lives
CB275051;Adventures of Bayou Billy, The (USA);UYEVGKPU;;;;;0;Start on level XX (1 of 3)
CB275051;Adventures of Bayou Billy, The (USA);AAEVAGGA;;;;;0;Start on level XX (2 of 3)
CB275051;Adventures of Bayou Billy, The (USA);PAEVZGAA;;;;;0;Start on level 2 (3 of 3)
CB275051;Adventures of Bayou Billy, The (USA);ZAEVZGAA;;;;;0;Start on level 3 (3 of 3)
CB275051;Adventures of Bayou Billy, The (USA);LAEVZGAA;;;;;0;Start on level 4 (3 of 3)
CB275051;Adventures of Bayou Billy, The (USA);GAEVZGAA;;;;;0;Start on level 5 (3 of 3)
CB275051;Adventures of Bayou Billy, The (USA);IAEVZGAA;;;;;0;Start on level 6 (3 of 3)
CB275051;Adventures of Bayou Billy, The (USA);TAEVZGAA;;;;;0;Start on level 7 (3 of 3)
CB275051;Adventures of Bayou Billy, The (USA);YAEVZGAA;;;;;0;Start on level 8 (3 of 3)
CB275051;Adventures of Bayou Billy, The (USA);;;0510;00;;0;One hit kills (1 of 5)
CB275051;Adventures of Bayou Billy, The (USA);;;0511;00;;0;One hit kills (2 of 5)
CB275051;Adventures of Bayou Billy, The (USA);;;0512;00;;0;One hit kills (3 of 5)
CB275051;Adventures of Bayou Billy, The (USA);;;0513;00;;0;One hit kills (4 of 5)
CB275051;Adventures of Bayou Billy, The (USA);;;0514;00;;0;One hit kills (5 of 5)
CB275051;Adventures of Bayou Billy, The (USA);;;07C0;63;;0;Infinite bullets
CB275051;Adventures of Bayou Billy, The (USA);;;07C1;01;;0;Have the Gun
CB275051;Adventures of Bayou Billy, The (USA);;;07C1;02;;0;Have the Knife
CB275051;Adventures of Bayou Billy, The (USA);;;07C1;03;;0;Have the Ugly Stick
CB275051;Adventures of Bayou Billy, The (USA);;;07C1;05;;0;Have the Whip
CB275051;Adventures of Bayou Billy, The (USA);;;07C5;07;;0;Infinite health (alt)
6F605522;Adventures of Dino Riki (USA);ATLAEZ;;;;;0;Invincibility
6F605522;Adventures of Dino Riki (USA);GKNONOSU;;;;;0;Hit anywhere (1 of 3)
6F605522;Adventures of Dino Riki (USA);XPEPOZLE;;;;;0;Hit anywhere (1 of 3)
6F605522;Adventures of Dino Riki (USA);YGEPEZGV;;;;;0;Hit anywhere (1 of 3)
6F605522;Adventures of Dino Riki (USA);SZEETTVG;;;;;0;Start with infinite lives
6F605522;Adventures of Dino Riki (USA);AESEPGZA;;;;;0;Start with 1 life
6F605522;Adventures of Dino Riki (USA);IESEPGZA;;;;;0;Start with 6 lives
6F605522;Adventures of Dino Riki (USA);AESEPGZE;;;;;0;Start with 9 lives
6F605522;Adventures of Dino Riki (USA);SZUENZVG;;;;;0;Start with infinite life hearts
6F605522;Adventures of Dino Riki (USA);GESEIGZA;;;;;0;Start with 4 life hearts
6F605522;Adventures of Dino Riki (USA);AESEIGZE;;;;;0;Start with 8 life hearts
6F605522;Adventures of Dino Riki (USA);VVEAPISA;;;;;0;Start as Macho-Riki
6F605522;Adventures of Dino Riki (USA);IEVASPIG;;;;;0;Once Macho, stay Macho
6F605522;Adventures of Dino Riki (USA);VKEAPISA;;;;;0;Start and stay as Macho-Riki
6F605522;Adventures of Dino Riki (USA);AEKAOPZA;;;;;0;Don't fall into the pits (you'll still lose any special ability you currently have)
6F605522;Adventures of Dino Riki (USA);TKSAAGSA;;;;;0;Start on stage XX (1 of 2)
6F605522;Adventures of Dino Riki (USA);ZEKEIGAA;;;;;0;Start on stage 2-1 (2 of 2)
6F605522;Adventures of Dino Riki (USA);GEKEIGAA;;;;;0;Start on stage 3-1 (2 of 2)
6F605522;Adventures of Dino Riki (USA);TEKEIGAA;;;;;0;Start on stage 4-1 (2 of 2)
6F605522;Adventures of Dino Riki (USA);AEKEIGAE;;;;;0;Start on stage 4-2 (2 of 2)
6F605522;Adventures of Dino Riki (USA);ZEKEIGAE;;;;;0;Start on stage 4-3 (2 of 2)
6F605522;Adventures of Dino Riki (USA);GEKEIGAE;;;;;0;Start on stage 4-4 (2 of 2)
3B0F4DB2;Adventures of Dr. Franken, The (USA) (Proto);SXVVYTVG;;;;;0;Infinite health
55773880;Adventures of Gilligan's Island, The (USA);PAXSEIZE;;;;;0;Start with 9 ropes
55773880;Adventures of Gilligan's Island, The (USA);PAXSEIZA;;;;;0;Start with 1 rope
55773880;Adventures of Gilligan's Island, The (USA);SZSUAUVK;;;;;0;Infinite rope
55773880;Adventures of Gilligan's Island, The (USA);PAXIUIZE;;;;;0;Start with 9 units of food
55773880;Adventures of Gilligan's Island, The (USA);PAXIUIZA;;;;;0;Start with 1 unit of food
55773880;Adventures of Gilligan's Island, The (USA);SZXUIUVK;;;;;0;Infinite supply of food
55773880;Adventures of Gilligan's Island, The (USA);LANNLXPE;;;;;0;More time for Episode 1
55773880;Adventures of Gilligan's Island, The (USA);IANNGXLE;;;;;0;More time for Episode 2
55773880;Adventures of Gilligan's Island, The (USA);GPNNIZLP;;;;;0;More time for Episode 3
55773880;Adventures of Gilligan's Island, The (USA);SZENLZVG;;;;;0;Infinite time
55773880;Adventures of Gilligan's Island, The (USA);GZVSUGSA;;;;;0;Start on Episode XX (1 of 2)
55773880;Adventures of Gilligan's Island, The (USA);PAVSXGAA;;;;;0;Start on Episode 2 (2 of 2)
55773880;Adventures of Gilligan's Island, The (USA);ZAVSXGAA;;;;;0;Start on Episode 3 (2 of 2)
E5682E52;Adventures of Lolo (USA);TASLIEUY;;;;;0;Always have shot ability
E5682E52;Adventures of Lolo (USA);AEEOEPTA;;;;;0;Invincibility (1 of 3)
E5682E52;Adventures of Lolo (USA);AEKGOAIG;;;;;0;Invincibility (2 of 3)
E5682E52;Adventures of Lolo (USA);SXUGOTVT;;;;;0;Invincibility (3 of 3)
E5682E52;Adventures of Lolo (USA);SXOPSPVG;;;;;0;Infinite lives
E5682E52;Adventures of Lolo (USA);SZSUAAVG;;;;;0;Infinite shots
E5682E52;Adventures of Lolo (USA);EPNZVYEY;;;;;0;Chests are always open
E5682E52;Adventures of Lolo (USA);EIXUYPEL;;;;;0;Hit anywhere (1 of 2)
E5682E52;Adventures of Lolo (USA);GGULAOZA;;;;;0;Hit anywhere (2 of 2)
E5682E52;Adventures of Lolo (USA);GXVZEGEY;;;;;0;Walk through anything
E5682E52;Adventures of Lolo (USA);VYKZUVNN;;;;;0;Walk faster (1 of 4)
E5682E52;Adventures of Lolo (USA);VYXZSVNN;;;;;0;Walk faster (2 of 4)
E5682E52;Adventures of Lolo (USA);ZAUXNTPA;;;;;0;Walk faster (3 of 4)
E5682E52;Adventures of Lolo (USA);ZAXXOTPA;;;;;0;Walk faster (4 of 4)
E5682E52;Adventures of Lolo (USA);PEKPOAIA;;;;;0;1 life for Lolo
E5682E52;Adventures of Lolo (USA);PEKPOAIE;;;;;0;9 lives for Lolo
937ABA88;Adventures of Lolo 2 (USA);AVUXXLVT;;;;;0;Invincibility
937ABA88;Adventures of Lolo 2 (USA);GENXEEUY;;;;;0;Always have shot ability
937ABA88;Adventures of Lolo 2 (USA);GZXPVLVG;;;;;0;Infinite lives
937ABA88;Adventures of Lolo 2 (USA);PESPXPIA;;;;;0;Start with 1 life
937ABA88;Adventures of Lolo 2 (USA);ZESPXPIE;;;;;0;Start with 10 lives
937ABA88;Adventures of Lolo 2 (USA);YESPXPIE;;;;;0;Start with 15 lives
937ABA88;Adventures of Lolo 2 (USA);ZAEPSZAA;;;;;0;Start with 2 magic shots
937ABA88;Adventures of Lolo 2 (USA);GAEPSZAA;;;;;0;Start with 4 magic shots
937ABA88;Adventures of Lolo 2 (USA);GXNXUAVG;;;;;0;Never lose magic shots
937ABA88;Adventures of Lolo 2 (USA);GEUPKPAA;;;;;0;Start on world 5
937ABA88;Adventures of Lolo 2 (USA);PEUPKPAE;;;;;0;Start on world 10
937ABA88;Adventures of Lolo 2 (USA);TEUPKPAE;;;;;0;Start on world 15
937ABA88;Adventures of Lolo 2 (USA);LOUPKPAA;;;;;0;Start on world 20
937ABA88;Adventures of Lolo 2 (USA);AOUPKPAE;;;;;0;Start on world 25
937ABA88;Adventures of Lolo 2 (USA);IOUPKPAE;;;;;0;Start on world 30
2BD44C6A;Adventures of Lolo 3 (USA);ZEOAKXUY;;;;;0;Always have shot ability
2BD44C6A;Adventures of Lolo 3 (USA);AVNPTTVT;;;;;0;Invincibility (1 of 2)
2BD44C6A;Adventures of Lolo 3 (USA);ATXAVIVT;;;;;0;Invincibility (2 of 2)
2BD44C6A;Adventures of Lolo 3 (USA);SXOASZVG;;;;;0;Infinite shots for each room on pick-up
72A0D9A7;Adventures of Rad Gravity, The (USA);SUTTXU;;;;;0;Infinite health
72A0D9A7;Adventures of Rad Gravity, The (USA);SPNVIEEP;;;;;0;Walk through walls
153DD212;Adventures of Rocky and Bullwinkle and Friends, The (USA);SXOESKSE;;;;;0;Infinite health
153DD212;Adventures of Rocky and Bullwinkle and Friends, The (USA);SKKAPVVK;;;;;0;Infinite Bombs
153DD212;Adventures of Rocky and Bullwinkle and Friends, The (USA);SZNEUKVK;;;;;0;Infinite lives
153DD212;Adventures of Rocky and Bullwinkle and Friends, The (USA);AAKAOUEP;;;;;0;Get Bombs from anywhere (press down) (1 of 2)
153DD212;Adventures of Rocky and Bullwinkle and Friends, The (USA);AAVAEUUP;;;;;0;Get Bombs from anywhere (press down) (2 of 2)
153DD212;Adventures of Rocky and Bullwinkle and Friends, The (USA);TAVEYGYA;;;;;0;Rocky loses no health when flying when you have full health
153DD212;Adventures of Rocky and Bullwinkle and Friends, The (USA);TAVEAGZA;;;;;0;Rocky loses more health when flying when you have full health
153DD212;Adventures of Rocky and Bullwinkle and Friends, The (USA);AANAIGPA;;;;;0;Bullwinkle loses no health when headbutting
153DD212;Adventures of Rocky and Bullwinkle and Friends, The (USA);AANAPGGE;;;;;0;Bullwinkle loses more health when headbutting
153DD212;Adventures of Rocky and Bullwinkle and Friends, The (USA);AEEIGXZA;;;;;0;Start with no Bombs (1 of 2)
153DD212;Adventures of Rocky and Bullwinkle and Friends, The (USA);AAOEYEZA;;;;;0;Start with no Bombs (2 of 2)
153DD212;Adventures of Rocky and Bullwinkle and Friends, The (USA);PAOEZAGA;;;;;0;Start with 2 lives
153DD212;Adventures of Rocky and Bullwinkle and Friends, The (USA);TPOEYEZE;;;;;0;Start with 30 bombs
C31ABE30;Adventures of Tom Sawyer (USA);VZOGGPVG;;;;;0;Infinite lives
C31ABE30;Adventures of Tom Sawyer (USA);AEEUVAIL;;;;;0;Hit anywhere (1 of 4)
C31ABE30;Adventures of Tom Sawyer (USA);AINVPLEL;;;;;0;Hit anywhere (2 of 4)
C31ABE30;Adventures of Tom Sawyer (USA);ASKLEGEL;;;;;0;Hit anywhere (3 of 4)
C31ABE30;Adventures of Tom Sawyer (USA);ASVKYLEL;;;;;0;Hit anywhere (4 of 4)
C31ABE30;Adventures of Tom Sawyer (USA);PEUZIALA;;;;;0;Start with 1 Tom - P1
C31ABE30;Adventures of Tom Sawyer (USA);PANXLLLA;;;;;0;Start with 1 Tom - P2
C31ABE30;Adventures of Tom Sawyer (USA);TEUZIALA;;;;;0;Start with 6 Toms - P1
C31ABE30;Adventures of Tom Sawyer (USA);TANXLLLA;;;;;0;Start with 6 Toms - P2
C31ABE30;Adventures of Tom Sawyer (USA);PEUZIALE;;;;;0;Start with 9 Toms - P1
C31ABE30;Adventures of Tom Sawyer (USA);PANXLLLE;;;;;0;Start with 9 Toms - P2
C31ABE30;Adventures of Tom Sawyer (USA);IAXGTSZA;;;;;0;Only 5 T's lost from skulls
C31ABE30;Adventures of Tom Sawyer (USA);OGSZZSVU;;;;;0;Start at the river - P1
C31ABE30;Adventures of Tom Sawyer (USA);KISZZSVL;;;;;0;Start in the forest - P1
C31ABE30;Adventures of Tom Sawyer (USA);NISZZSVU;;;;;0;Start in the house - P1
C31ABE30;Adventures of Tom Sawyer (USA);XTSZZSVU;;;;;0;Start in the sky - P1
C31ABE30;Adventures of Tom Sawyer (USA);SYSZZSVL;;;;;0;Start in the cave - P1
C31ABE30;Adventures of Tom Sawyer (USA);ZEEZALPA;;;;;0;Start at the river - P2 (1 of 2)
C31ABE30;Adventures of Tom Sawyer (USA);AEEXZLLE;;;;;0;Start at the river - P2 (2 of 2)
C31ABE30;Adventures of Tom Sawyer (USA);LEEZALPA;;;;;0;Start in the forest - P2 (1 of 2)
C31ABE30;Adventures of Tom Sawyer (USA);IEEXZLLE;;;;;0;Start in the forest - P2 (2 of 2)
C31ABE30;Adventures of Tom Sawyer (USA);GEEZALPA;;;;;0;Start in the house - P2 (1 of 2)
C31ABE30;Adventures of Tom Sawyer (USA);ZOEXZLLA;;;;;0;Start in the house - P2 (2 of 2)
C31ABE30;Adventures of Tom Sawyer (USA);IEEZALPA;;;;;0;Start in the sky - P2 (1 of 2)
C31ABE30;Adventures of Tom Sawyer (USA);YOEXZLLA;;;;;0;Start in the sky - P2 (2 of 2)
C31ABE30;Adventures of Tom Sawyer (USA);TEEZALPA;;;;;0;Start in the cave - P2 (1 of 2)
C31ABE30;Adventures of Tom Sawyer (USA);GOEXZLLE;;;;;0;Start in the cave - P2 (2 of 2)
88F202F0;After Burner (Japan);SKNAXZVG;;;;;0;Infinite Missiles
88F202F0;After Burner (Japan);SZVPPZSA;;;;;0;Invincibility
88F202F0;After Burner (Japan);SXNTPPVG;;;;;0;Infinite lives
B938B7E9;After Burner (USA) (Unl);SKXVPZVG;;;;;0;Infinite lives
B938B7E9;After Burner (USA) (Unl);SKNAXZVG;;;;;0;Infinite missiles
B938B7E9;After Burner (USA) (Unl);SZKOLZSA;;;;;0;Invincibility
37F59450;Aigina no Yogen - Balubalouk no Densetsu Yori (Japan);SLLOPK;;;;;0;Infinite lives
37F59450;Aigina no Yogen - Balubalouk no Densetsu Yori (Japan);SXIPPS;;;;;0;Invincibility
FBAAB554;Air Fortress (USA);SXKKNSSE;;;;;0;Infinite energy (1 of 2)
FBAAB554;Air Fortress (USA);SZEGOVSE;;;;;0;Infinite energy (2 of 2)
FBAAB554;Air Fortress (USA);ESSXAYEY;;;;;0;Invincibility (1 of 2)
FBAAB554;Air Fortress (USA);ENSXIYEI;;;;;0;Invincibility (2 of 2)
FBAAB554;Air Fortress (USA);SGUPKGVG;;;;;0;Infinite lives
FBAAB554;Air Fortress (USA);SZUPKGVG;;;;;0;Infinite lives outside fortress
FBAAB554;Air Fortress (USA);PAVPKZLA;;;;;0;Start with 1 life
FBAAB554;Air Fortress (USA);TAVPKZLA;;;;;0;Start with 6 lives
FBAAB554;Air Fortress (USA);PAVPKZLE;;;;;0;Start with 9 lives
FBAAB554;Air Fortress (USA);APKZNGIA;;;;;0;Double Bombs on pick-up
FBAAB554;Air Fortress (USA);AAKPSTPA;;;;;0;Infinite Beam Bullets
FBAAB554;Air Fortress (USA);GXKKSIST;;;;;0;Don't take damage inside fortress (1 of 2)
FBAAB554;Air Fortress (USA);GXNKNIST;;;;;0;Don't take damage inside fortress (2 of 2)
FBAAB554;Air Fortress (USA);YYNXUZGV;;;;;0;Extra energy on pick-up(1 of 2)
FBAAB554;Air Fortress (USA);YNEZEZGV;;;;;0;Extra energy on pick-up(2 of 2)
FBAAB554;Air Fortress (USA);XZSOXXPZ;;;;;0;Start on level XX (1 of 3)
FBAAB554;Air Fortress (USA);VASOKZSA;;;;;0;Start on level XX (2 of 3)
FBAAB554;Air Fortress (USA);PASOUZYA;;;;;0;Start on level 2 (3 of 3)
FBAAB554;Air Fortress (USA);ZASOUZYA;;;;;0;Start on level 3 (3 of 3)
FBAAB554;Air Fortress (USA);LASOUZYA;;;;;0;Start on level 4 (3 of 3)
FBAAB554;Air Fortress (USA);GASOUZYA;;;;;0;Start on level 5 (3 of 3)
FBAAB554;Air Fortress (USA);IASOUZYA;;;;;0;Start on level 6 (3 of 3)
FBAAB554;Air Fortress (USA);TASOUZYA;;;;;0;Start on level 7 (3 of 3)
AA174BC6;Airwolf (USA);SUTAPX;;;;;0;Infinite lives
AA174BC6;Airwolf (USA);SLTXSN;;;;;0;Infinite health
AA174BC6;Airwolf (USA);PAUGVILA;;;;;0;Start with 1 life
AA174BC6;Airwolf (USA);TAUGVILA;;;;;0;Start with 6 lives
AA174BC6;Airwolf (USA);PAUGVILE;;;;;0;Start with 9 lives
AA174BC6;Airwolf (USA);PVXKKKLI;;;;;0;Start at last mission reached
AA174BC6;Airwolf (USA);TPVAPXYE;;;;;0;Start with 30 missiles
AA174BC6;Airwolf (USA);IZVAPXYE;;;;;0;Start with 45 missiles
AA174BC6;Airwolf (USA);GXSZAPVG;;;;;0;Start with infinite missiles
AA174BC6;Airwolf (USA);IEVAISYA;;;;;0;Sets missiles to 5 when you refuel
AA174BC6;Airwolf (USA);TOVAISYE;;;;;0;Sets missiles to 30 when you refuel
AA174BC6;Airwolf (USA);;;00B9;00;;0;Infinite health (alt)
AA174BC6;Airwolf (USA);;;036C;02;;0;Infinite lives (alt)
BA6BDD6A;Akumajou Densetsu (Japan);SAXANGSZ;;;;;0;Infinite life
BA6BDD6A;Akumajou Densetsu (Japan);AANEKLPA;;;;;0;Infinite hearts
BA6BDD6A;Akumajou Densetsu (Japan);IEOESPLA;;;;;0;Infinite time
BA6BDD6A;Akumajou Densetsu (Japan);SZNEKPSE;;;;;0;Infinite lives
BA6BDD6A;Akumajou Densetsu (Japan);AVSANLAP;;;;;0;Multi-jump (01 of 15)
BA6BDD6A;Akumajou Densetsu (Japan);ASSOGYTS;;;;;0;Multi-jump (02 of 15)
BA6BDD6A;Akumajou Densetsu (Japan);ASSOGLTS;;;;;0;Multi-jump (03 of 15)
BA6BDD6A;Akumajou Densetsu (Japan);SZUOEASA;;;;;0;Multi-jump (04 of 15)
BA6BDD6A;Akumajou Densetsu (Japan);SZSOEAGA;;;;;0;Multi-jump (05 of 15)
BA6BDD6A;Akumajou Densetsu (Japan);AZSOOEOK;;;;;0;Multi-jump (06 of 15)
BA6BDD6A;Akumajou Densetsu (Japan);ZASOXEAE;;;;;0;Multi-jump (07 of 15)
BA6BDD6A;Akumajou Densetsu (Japan);EPSOUAEL;;;;;0;Multi-jump (08 of 15)
BA6BDD6A;Akumajou Densetsu (Japan);SASOSESX;;;;;0;Multi-jump (09 of 15)
BA6BDD6A;Akumajou Densetsu (Japan);OZVPEAES;;;;;0;Multi-jump (10 of 15)
BA6BDD6A;Akumajou Densetsu (Japan);IAVPOEGA;;;;;0;Multi-jump (11 of 15)
BA6BDD6A;Akumajou Densetsu (Japan);SAVPXESX;;;;;0;Multi-jump (12 of 15)
BA6BDD6A;Akumajou Densetsu (Japan);EIVPUAIV;;;;;0;Multi-jump (13 of 15)
BA6BDD6A;Akumajou Densetsu (Japan);IAVPVATZ;;;;;0;Multi-jump (14 of 15)
BA6BDD6A;Akumajou Densetsu (Japan);IAVOEEAA;;;;;0;Multi-jump (15 of 15)
BA6BDD6A;Akumajou Densetsu (Japan);;;007D;01;;0;Invincibility (blinking)
BA6BDD6A;Akumajou Densetsu (Japan);;;0082;00;;0;Have no special weapon
BA6BDD6A;Akumajou Densetsu (Japan);;;0082;01;;0;Have Axe
BA6BDD6A;Akumajou Densetsu (Japan);;;0082;02;;0;Have Cross
BA6BDD6A;Akumajou Densetsu (Japan);;;0082;03;;0;Have Dagger
BA6BDD6A;Akumajou Densetsu (Japan);;;0082;04;;0;Have Holy Water
BA6BDD6A;Akumajou Densetsu (Japan);;;0082;0B;;0;Have Clock
BA6BDD6A;Akumajou Densetsu (Japan);;;008B;02;;0;Trevor Belmont - Have fully powered whip
A0F99BB8;Akumajou Dracula (Japan);SXKTAYSE;;;;;0;Infinite health
A0F99BB8;Akumajou Dracula (Japan);OZOGZLVK;;;;;0;Infinite lives
A0F99BB8;Akumajou Dracula (Japan);SXUZGAAX;;;;;0;Infinite time
A0F99BB8;Akumajou Dracula (Japan);KXXSXZKA;;;;;0;Clock doesn't use hearts
A0F99BB8;Akumajou Dracula (Japan);KXVISZKA;;;;;0;Weapons don't use hearts
A0F99BB8;Akumajou Dracula (Japan);ASEGUPIA;;;;;0;Start with 80 hearts
A0F99BB8;Akumajou Dracula (Japan);LVEGUPIA;;;;;0;Start with 99 hearts
A0F99BB8;Akumajou Dracula (Japan);KXVVPYSA;;;;;0;Can't add hearts
A0F99BB8;Akumajou Dracula (Japan);GZUKLUSE;;;;;0;Keep weapon after losing a life
A0F99BB8;Akumajou Dracula (Japan);AEELATPA;;;;;0;Start with rapid-fire shots
93794634;Akumajou Special - Boku Dracula-kun (Japan);AVASEI;;;;;0;Invincibility
93794634;Akumajou Special - Boku Dracula-kun (Japan);SXESEIVG;;;;;0;Infinite health
93794634;Akumajou Special - Boku Dracula-kun (Japan);SXXSVGVG;;;;;0;Infinite lives
E41AE491;Al Unser Jr. Turbo Racing (USA);AENSANPZ;;;;;0;Can't be slowed down by signs and grass, prevents suspension from being shot (1 of 3)
E41AE491;Al Unser Jr. Turbo Racing (USA);SZEIOAVG;;;;;0;Can't be slowed down by signs and grass, prevents suspension from being shot (2 of 3)
E41AE491;Al Unser Jr. Turbo Racing (USA);SZSIOASA;;;;;0;Can't be slowed down by signs and grass, prevents suspension from being shot (3 of 3)
41D32FD7;Aladdin (Europe);SZEUSZSA;;;;;0;Infinite energy
41D32FD7;Aladdin (Europe);SXKGYXSE;;;;;0;Infinite lives
41D32FD7;Aladdin (Europe);SXEKKESE;;;;;0;Infinite Apples
41D32FD7;Aladdin (Europe);ESNKNGEY;;;;;0;Invincibility (1 of 2)
41D32FD7;Aladdin (Europe);ESEYUPEY;;;;;0;Invincibility (2 of 2)
63E992AC;Alfred Chicken (USA);SXZNIG;;;;;0;Invincibility
63E992AC;Alfred Chicken (USA);AVGLXA;;;;;0;Infinite time (alt)
63E992AC;Alfred Chicken (USA);SXGNXE;;;;;0;Infinite lives (alt)
63E992AC;Alfred Chicken (USA);AASGITZA;;;;;0;Start with 1 life
63E992AC;Alfred Chicken (USA);PASGITZA;;;;;0;Start with 2 lives
63E992AC;Alfred Chicken (USA);EVKNKAPA;;;;;0;Infinite lives
63E992AC;Alfred Chicken (USA);AVULEESZ;;;;;0;Infinite time
63E992AC;Alfred Chicken (USA);NNXYKPZU;;;;;0;255 points for each present collected
63E992AC;Alfred Chicken (USA);GVXYKPZL;;;;;0;108 points for each present collected
63E992AC;Alfred Chicken (USA);PAKLTPTA;;;;;0;Only need 1 diamond for an extra life
63E992AC;Alfred Chicken (USA);OZXKXZOU;;;;;0;X balloons needed to complete a level (1 of 2)
63E992AC;Alfred Chicken (USA);LAXKUZPI;;;;;0;3 balloons needed to complete a level (2 of 2)
63E992AC;Alfred Chicken (USA);ZAXKUZPI;;;;;0;2 balloons needed to complete a level (2 of 2)
63E992AC;Alfred Chicken (USA);PAXKUZPI;;;;;0;1 balloon needed to complete a level (2 of 2)
63E992AC;Alfred Chicken (USA);;;DD68;90;;0;Always spring-jump
A67EA466;Alien 3 (USA);SXOPNKVK;;;;;0;Invincibility (1 of 3)
A67EA466;Alien 3 (USA);YEKVUPGV;;;;;0;Invincibility (2 of 3)
A67EA466;Alien 3 (USA);YESIGIGV;;;;;0;Invincibility (3 of 3)
A67EA466;Alien 3 (USA);AEOLYVIA;;;;;0;Hit anywhere (1 of 2)
A67EA466;Alien 3 (USA);ATKYZIST;;;;;0;Hit anywhere (2 of 2)
A67EA466;Alien 3 (USA);SXUYUXSE;;;;;0;Infinite health
A67EA466;Alien 3 (USA);SUEUTXSO;;;;;0;Infinite time
A67EA466;Alien 3 (USA);SZKVZXVK;;;;;0;Infinite lives
A67EA466;Alien 3 (USA);SXOSNKVT;;;;;0;Infinite gun heat
A67EA466;Alien 3 (USA);IPUZTALA;;;;;0;Super-jump (1 of 2)
A67EA466;Alien 3 (USA);IPUXPALA;;;;;0;Super-jump (2 of 2)
A67EA466;Alien 3 (USA);AASGKNYA;;;;;0;Invincible against long falls
A67EA466;Alien 3 (USA);NNKVNPAE;;;;;0;Always have Radar
A67EA466;Alien 3 (USA);SZVXVXVK;;;;;0;Infinite Radar
A67EA466;Alien 3 (USA);SXXSNKVK;;;;;0;Infinite ammo for Machine gun
A67EA466;Alien 3 (USA);SZVSSKVK;;;;;0;Infinite ammo for Grenade Launcher
A67EA466;Alien 3 (USA);SZKLVSVK;;;;;0;Infinite ammo for Grenade Launcher 2
A67EA466;Alien 3 (USA);SZEIUOVK;;;;;0;Infinite ammo for Flame Thrower
A67EA466;Alien 3 (USA);TUVUYLZG;;;;;0;Level skip (pause and press any key (except left)
A67EA466;Alien 3 (USA);;;03C8;4A;;0;Invincibility (alt)
A67EA466;Alien 3 (USA);;;074A;12;;0;Infinite health (alt)
A67EA466;Alien 3 (USA);;;0742;09;;0;Infinite time (1 of 3)
A67EA466;Alien 3 (USA);;;0743;09;;0;Infinite time (2 of 3)
A67EA466;Alien 3 (USA);;;0744;09;;0;Infinite time (3 of 3)
A67EA466;Alien 3 (USA);;;074B;3F;;0;Infinite weapon 1
A67EA466;Alien 3 (USA);;;074C;20;;0;Infinite weapon 2
A67EA466;Alien 3 (USA);;;074E;1C;;0;Infinite weapon 3
A67EA466;Alien 3 (USA);;;074D;32;;0;Infinite weapon 4
A67EA466;Alien 3 (USA);;;0747;00;;0;Rescue all now
E77268EC;Alien Syndrome (Japan);OUYKKT;;;;;0;Infinite lives
E77268EC;Alien Syndrome (Japan);SUANPN;;;;;0;Infinite time
E77268EC;Alien Syndrome (Japan);OLZEEP;;;;;0;Don't lose life when touched
560E44B9;Alien Syndrome (USA) (Unl);SZUNYXVK;;;;;0;Infinite time
560E44B9;Alien Syndrome (USA) (Unl);GUONPPLL;;;;;0;Set timer to 440
560E44B9;Alien Syndrome (USA) (Unl);PAOGPIGA;;;;;0;Start with 1 life - both players
560E44B9;Alien Syndrome (USA) (Unl);AAOGPIGE;;;;;0;Start with 8 lives - both players
560E44B9;Alien Syndrome (USA) (Unl);PAVKGIAA;;;;;0;Start with Flame Thrower
560E44B9;Alien Syndrome (USA) (Unl);ZAVKGIAA;;;;;0;Start with Fireball
560E44B9;Alien Syndrome (USA) (Unl);LAVKGIAA;;;;;0;Start with Laser
560E44B9;Alien Syndrome (USA) (Unl);AEEKXONY;;;;;0;Don't lose life when shot or touched
560E44B9;Alien Syndrome (USA) (Unl);AANGVXNY;;;;;0;Don't lose life from falling down holes
